,lables
28692,3
28693,8
28694,1
28695,7
28696,7
28697,6
28698,8
28699,4
28700,2
28701,6
28702,4
28703,6
28704,4
28705,4
28706,3
28707,6
28708,3
28709,8
28710,6
28711,8
28712,9
28713,0
28714,9
28715,3
28716,5
28717,1
28718,8
28719,5
28720,6
28721,9
28722,7
28723,1
28724,0
28725,8
28726,6
28727,6
28728,8
28729,7
28730,2
28731,5
28732,6
28733,3
28734,3
28735,1
28736,9
28737,1
28738,8
28739,0
28740,6
28741,8
28742,1
28743,2
28744,7
28745,0
28746,4
28747,5
28748,8
28749,9
28750,8
28751,3
28752,9
28753,9
28754,0
28755,6
28756,3
28757,6
28758,3
28759,3
28760,9
28761,5
28762,0
28763,7
28764,9
28765,8
28766,4
28767,6
28768,1
28769,5
28770,0
28771,0
28772,3
28773,9
28774,7
28775,6
28776,5
28777,3
28778,8
28779,2
28780,7
28781,8
28782,7
28783,0
28784,8
28785,2
28786,2
28787,8
28788,9
28789,7
28790,7
28791,1
28792,1
28793,1
28794,2
28795,3
28796,6
28797,6
28798,4
28799,4
28800,2
28801,8
28802,3
28803,1
28804,6
28805,4
28806,6
28807,9
28808,0
28809,6
28810,2
28811,7
28812,8
28813,0
28814,1
28815,0
28816,6
28817,0
28818,1
28819,3
28820,0
28821,1
28822,4
28823,0
28824,3
28825,3
28826,1
28827,1
28828,6
28829,6
28830,1
28831,2
28832,9
28833,1
28834,0
28835,1
28836,1
28837,9
28838,2
28839,0
28840,3
28841,2
28842,4
28843,2
28844,5
28845,5
28846,6
28847,7
28848,7
28849,6
28850,8
28851,7
28852,9
28853,5
28854,0
28855,8
28856,1
28857,3
28858,2
28859,4
28860,3
28861,1
28862,4
28863,7
28864,5
28865,4
28866,6
28867,2
28868,7
28869,6
28870,8
28871,2
28872,9
28873,5
28874,0
28875,6
28876,1
28877,1
28878,2
28879,7
28880,3
28881,2
28882,6
28883,8
28884,7
28885,5
28886,8
28887,0
28888,9
28889,6
28890,8
28891,8
28892,1
28893,1
28894,0
28895,0
28896,7
28897,6
28898,5
28899,3
28900,1
28901,8
28902,8
28903,0
28904,6
28905,1
28906,4
28907,9
28908,1
28909,0
28910,9
28911,6
28912,3
28913,4
28914,8
28915,3
28916,4
28917,5
28918,4
28919,2
28920,7
28921,1
28922,0
28923,5
28924,1
28925,7
28926,9
28927,9
28928,2
28929,7
28930,8
28931,2
28932,7
28933,6
28934,8
28935,3
28936,2
28937,4
28938,5
28939,8
28940,9
28941,4
28942,6
28943,2
28944,0
28945,0
28946,6
28947,4
28948,5
28949,2
28950,5
28951,5
28952,3
28953,2
28954,3
28955,7
28956,3
28957,2
28958,8
28959,9
28960,1
28961,8
28962,4
28963,1
28964,0
28965,6
28966,6
28967,0
28968,1
28969,1
28970,0
28971,7
28972,0
28973,5
28974,6
28975,4
28976,2
28977,6
28978,1
28979,4
28980,1
28981,7
28982,3
28983,9
28984,2
28985,7
28986,8
28987,7
28988,8
28989,7
28990,7
28991,0
28992,0
28993,5
28994,3
28995,4
28996,6
28997,2
28998,8
28999,2
29000,9
29001,7
29002,9
29003,2
29004,2
29005,5
29006,4
29007,5
29008,9
29009,9
29010,4
29011,9
29012,3
29013,3
29014,6
29015,8
29016,2
29017,9
29018,2
29019,6
29020,5
29021,8
29022,3
29023,4
29024,2
29025,8
29026,5
29027,6
29028,5
29029,1
29030,9
29031,7
29032,1
29033,0
29034,6
29035,9
29036,5
29037,5
29038,0
29039,1
29040,1
29041,3
29042,2
29043,0
29044,3
29045,4
29046,4
29047,6
29048,5
29049,2
29050,7
29051,0
29052,8
29053,4
29054,0
29055,0
29056,1
29057,5
29058,2
29059,2
29060,3
29061,1
29062,4
29063,2
29064,5
29065,5
29066,0
29067,1
29068,1
29069,8
29070,2
29071,9
29072,3
29073,0
29074,4
29075,5
29076,5
29077,9
29078,6
29079,1
29080,2
29081,8
29082,1
29083,9
29084,2
29085,1
29086,1
29087,1
29088,3
29089,8
29090,9
29091,8
29092,9
29093,3
29094,8
29095,6
29096,3
29097,1
29098,7
29099,5
29100,0
29101,0
29102,7
29103,3
29104,7
29105,2
29106,5
29107,9
29108,7
29109,9
29110,9
29111,5
29112,9
29113,1
29114,4
29115,8
29116,7
29117,8
29118,0
29119,5
29120,3
29121,4
29122,4
29123,9
29124,1
29125,8
29126,7
29127,0
29128,5
29129,4
29130,8
29131,8
29132,1
29133,9
29134,4
29135,6
29136,9
29137,6
29138,8
29139,6
29140,4
29141,8
29142,1
29143,7
29144,8
29145,3
29146,6
29147,0
29148,6
29149,5
29150,0
29151,2
29152,3
29153,9
29154,5
29155,5
29156,5
29157,3
29158,7
29159,6
29160,9
29161,8
29162,6
29163,8
29164,9
29165,4
29166,2
29167,9
29168,6
29169,9
29170,2
29171,8
29172,1
29173,5
29174,2
29175,2
29176,0
29177,8
29178,8
29179,9
29180,3
29181,3
29182,8
29183,7
29184,3
29185,7
29186,0
29187,2
29188,8
29189,0
29190,7
29191,8
29192,4
29193,8
29194,9
29195,4
29196,5
29197,8
29198,0
29199,2
29200,9
29201,7
29202,0
29203,5
29204,0
29205,4
29206,4
29207,8
29208,6
29209,7
29210,0
29211,7
29212,9
29213,1
29214,1
29215,6
29216,6
29217,4
29218,2
29219,2
29220,6
29221,1
29222,8
29223,3
29224,3
29225,6
29226,1
29227,4
29228,8
29229,0
29230,3
29231,3
29232,1
29233,9
29234,0
29235,9
29236,3
29237,7
29238,1
29239,2
29240,4
29241,1
29242,0
29243,2
29244,1
29245,3
29246,2
29247,5
29248,3
29249,0
29250,4
29251,4
29252,5
29253,8
29254,6
29255,4
29256,7
29257,4
29258,8
29259,1
29260,9
29261,0
29262,0
29263,5
29264,1
29265,3
29266,2
29267,5
29268,3
29269,3
29270,4
29271,6
29272,5
29273,1
29274,6
29275,8
29276,7
29277,1
29278,8
29279,8
29280,9
29281,7
29282,0
29283,1
29284,1
29285,9
29286,2
29287,1
29288,3
29289,2
29290,4
29291,9
29292,5
29293,3
29294,6
29295,7
29296,7
29297,7
29298,8
29299,3
29300,9
29301,9
29302,8
29303,3
29304,9
29305,8
29306,5
29307,5
29308,7
29309,5
29310,0
29311,2
29312,3
29313,2
29314,1
29315,5
29316,6
29317,9
29318,8
29319,1
29320,4
29321,9
29322,1
29323,7
29324,7
29325,7
29326,6
29327,9
29328,5
29329,6
29330,6
29331,9
29332,7
29333,2
29334,8
29335,0
29336,1
29337,7
29338,4
29339,4
29340,0
29341,8
29342,5
29343,5
29344,0
29345,9
29346,1
29347,5
29348,9
29349,6
29350,2
29351,3
29352,3
29353,5
29354,2
29355,3
29356,3
29357,4
29358,5
29359,8
29360,5
29361,6
29362,7
29363,0
29364,8
29365,3
29366,4
29367,0
29368,9
29369,6
29370,9
29371,4
29372,7
29373,0
29374,1
29375,7
29376,1
29377,0
29378,9
29379,6
29380,8
29381,7
29382,3
29383,5
29384,4
29385,0
29386,8
29387,0
29388,6
29389,9
29390,3
29391,6
29392,8
29393,0
29394,0
29395,1
29396,9
29397,3
29398,6
29399,9
29400,2
29401,8
29402,1
29403,5
29404,0
29405,9
29406,1
29407,2
29408,0
29409,5
29410,6
29411,7
29412,2
29413,0
29414,3
29415,1
29416,8
29417,4
29418,9
29419,0
29420,0
29421,8
29422,7
29423,6
29424,2
29425,9
29426,3
29427,1
29428,4
29429,1
29430,8
29431,7
29432,5
29433,1
29434,4
29435,7
29436,6
29437,0
29438,6
29439,7
29440,6
29441,4
29442,7
29443,4
29444,9
29445,0
29446,1
29447,1
29448,2
29449,7
29450,1
29451,7
29452,2
29453,6
29454,6
29455,0
29456,5
29457,3
29458,3
29459,6
29460,4
29461,5
29462,7
29463,3
29464,9
29465,2
29466,4
29467,0
29468,0
29469,7
29470,0
29471,9
29472,5
29473,0
29474,9
29475,3
29476,0
29477,0
29478,1
29479,1
29480,2
29481,7
29482,3
29483,4
29484,4
29485,9
29486,5
29487,0
29488,6
29489,0
29490,7
29491,9
29492,8
29493,8
29494,9
29495,2
29496,0
29497,0
29498,1
29499,2
29500,2
29501,9
29502,4
29503,3
29504,5
29505,3
29506,6
29507,7
29508,7
29509,2
29510,8
29511,7
29512,9
29513,1
29514,0
29515,7
29516,1
29517,1
29518,2
29519,0
29520,3
29521,1
29522,4
29523,5
29524,5
29525,6
29526,6
29527,3
29528,7
29529,4
29530,8
29531,1
29532,9
29533,5
29534,8
29535,9
29536,6
29537,4
29538,5
29539,0
29540,0
29541,4
29542,6
29543,1
29544,8
29545,2
29546,9
29547,6
29548,4
29549,4
29550,1
29551,9
29552,9
29553,6
29554,5
29555,1
29556,3
29557,4
29558,0
29559,0
29560,4
29561,0
29562,8
29563,0
29564,9
29565,4
29566,1
29567,6
29568,5
29569,0
29570,5
29571,5
29572,2
29573,4
29574,1
29575,8
29576,4
29577,0
29578,0
29579,9
29580,7
29581,7
29582,6
29583,4
29584,0
29585,1
29586,1
29587,4
29588,8
29589,4
29590,9
29591,7
29592,4
29593,2
29594,7
29595,8
29596,6
29597,1
29598,0
29599,4
29600,8
29601,3
29602,1
29603,8
29604,7
29605,4
29606,7
29607,3
29608,1
29609,3
29610,2
29611,2
29612,3
29613,0
29614,1
29615,5
29616,4
29617,8
29618,2
29619,6
29620,0
29621,6
29622,0
29623,2
29624,7
29625,2
29626,8
29627,1
29628,8
29629,6
29630,4
29631,7
29632,7
29633,8
29634,2
29635,3
29636,5
29637,4
29638,6
29639,2
29640,3
29641,3
29642,6
29643,6
29644,4
29645,2
29646,6
29647,5
29648,5
29649,3
29650,1
29651,7
29652,3
29653,2
29654,9
29655,8
29656,2
29657,1
29658,5
29659,9
29660,7
29661,2
29662,9
29663,0
29664,8
29665,1
29666,2
29667,1
29668,1
29669,3
29670,3
29671,9
29672,1
29673,2
29674,3
29675,0
29676,0
29677,8
29678,1
29679,8
29680,2
29681,6
29682,4
29683,0
29684,5
29685,6
29686,6
29687,4
29688,7
29689,4
29690,8
29691,4
29692,9
29693,7
29694,0
29695,5
29696,1
29697,2
29698,2
29699,8
29700,3
29701,8
29702,4
29703,0
29704,5
29705,0
29706,6
29707,5
29708,7
29709,9
29710,8
29711,5
29712,0
29713,7
29714,1
29715,2
29716,2
29717,0
29718,3
29719,2
29720,4
29721,8
29722,5
29723,9
29724,6
29725,2
29726,7
29727,6
29728,8
29729,7
29730,9
29731,0
29732,7
29733,2
29734,2
29735,0
29736,9
29737,9
29738,4
29739,1
29740,2
29741,4
29742,9
29743,4
29744,8
29745,1
29746,4
29747,5
29748,5
29749,0
29750,8
29751,9
29752,8
29753,4
29754,0
29755,7
29756,3
29757,6
29758,5
29759,5
29760,4
29761,7
29762,3
29763,4
29764,3
29765,6
29766,4
29767,6
29768,6
29769,2
29770,5
29771,0
29772,1
29773,6
29774,7
29775,6
29776,8
29777,9
29778,4
29779,8
29780,5
29781,8
29782,7
29783,2
29784,3
29785,7
29786,5
29787,4
29788,2
29789,5
29790,3
29791,4
29792,6
29793,4
29794,6
29795,7
29796,7
29797,8
29798,7
29799,3
29800,7
29801,9
29802,6
29803,5
29804,0
29805,7
29806,1
29807,9
29808,0
29809,1
29810,1
29811,1
29812,6
29813,4
29814,5
29815,3
29816,5
29817,4
29818,2
29819,4
29820,9
29821,9
29822,3
29823,9
29824,1
29825,7
29826,4
29827,1
29828,8
29829,5
29830,8
29831,6
29832,7
29833,5
29834,6
29835,6
29836,2
29837,6
29838,2
29839,1
29840,9
29841,5
29842,6
29843,3
29844,5
29845,9
29846,9
29847,0
29848,1
29849,7
29850,2
29851,5
29852,2
29853,4
29854,7
29855,9
29856,9
29857,8
29858,7
29859,0
29860,9
29861,0
29862,8
29863,4
29864,9
29865,4
29866,7
29867,9
29868,0
29869,5
29870,5
29871,6
29872,0
29873,9
29874,3
29875,2
29876,8
29877,9
29878,4
29879,5
29880,6
29881,3
29882,1
29883,4
29884,4
29885,8
29886,0
29887,7
29888,3
29889,5
29890,6
29891,5
29892,2
29893,3
29894,0
29895,3
29896,1
29897,4
29898,3
29899,7
29900,1
29901,1
29902,0
29903,2
29904,9
29905,2
29906,0
29907,7
29908,1
29909,4
29910,2
29911,5
29912,3
29913,4
29914,5
29915,5
29916,6
29917,0
29918,7
29919,7
29920,8
29921,4
29922,9
29923,5
29924,0
29925,0
29926,1
29927,6
29928,4
29929,2
29930,7
29931,2
29932,8
29933,0
29934,9
29935,3
29936,0
29937,9
29938,1
29939,5
29940,4
29941,4
29942,7
29943,6
29944,8
29945,4
29946,9
29947,7
29948,1
29949,6
29950,7
29951,1
29952,9
29953,7
29954,5
29955,9
29956,1
29957,3
29958,9
29959,4
29960,1
29961,3
29962,7
29963,7
29964,8
29965,6
29966,2
29967,1
29968,3
29969,6
29970,6
29971,3
29972,9
29973,1
29974,9
29975,1
29976,5
29977,9
29978,8
29979,9
29980,6
29981,7
29982,7
29983,7
29984,0
29985,1
29986,6
29987,8
29988,8
29989,2
29990,3
29991,4
29992,9
29993,0
29994,8
29995,9
29996,6
29997,7
29998,1
29999,3
30000,7
30001,3
30002,9
30003,6
30004,4
30005,4
30006,1
30007,7
30008,0
30009,9
30010,3
30011,5
30012,8
30013,2
30014,7
30015,4
30016,7
30017,7
30018,8
30019,5
30020,7
30021,9
30022,6
30023,6
30024,6
30025,8
30026,2
30027,5
30028,8
30029,5
30030,1
30031,2
30032,6
30033,0
30034,1
30035,6
30036,0
30037,8
30038,4
30039,3
30040,3
30041,5
30042,1
30043,0
30044,6
30045,5
30046,1
30047,3
30048,9
30049,8
30050,0
30051,4
30052,1
30053,2
30054,2
30055,2
30056,3
30057,0
30058,4
30059,7
30060,5
30061,3
30062,6
30063,2
30064,7
30065,4
30066,8
30067,1
30068,9
30069,3
30070,0
30071,3
30072,1
30073,6
30074,2
30075,2
30076,3
30077,2
30078,4
30079,0
30080,5
30081,5
30082,6
30083,3
30084,9
30085,5
30086,0
30087,0
30088,1
30089,3
30090,2
30091,8
30092,3
30093,2
30094,9
30095,9
30096,0
30097,8
30098,9
30099,1
30100,0
30101,2
30102,9
30103,1
30104,3
30105,6
30106,2
30107,4
30108,7
30109,9
30110,8
30111,5
30112,4
30113,6
30114,6
30115,8
30116,1
30117,7
30118,0
30119,2
30120,4
30121,2
30122,0
30123,3
30124,5
30125,1
30126,0
30127,6
30128,1
30129,3
30130,3
30131,5
30132,2
30133,4
30134,9
30135,3
30136,1
30137,9
30138,6
30139,1
30140,0
30141,6
30142,1
30143,9
30144,1
30145,1
30146,8
30147,1
30148,0
30149,6
30150,4
30151,6
30152,7
30153,7
30154,7
30155,0
30156,6
30157,1
30158,3
30159,0
30160,6
30161,8
30162,0
30163,4
30164,7
30165,7
30166,4
30167,6
30168,4
30169,0
30170,1
30171,8
30172,8
30173,4
30174,3
30175,1
30176,7
30177,6
30178,1
30179,4
30180,9
30181,6
30182,3
30183,9
30184,8
30185,4
30186,0
30187,7
30188,1
30189,7
30190,2
30191,6
30192,3
30193,1
30194,4
30195,0
30196,5
30197,4
30198,6
30199,1
30200,7
30201,7
30202,8
30203,9
30204,9
30205,3
30206,0
30207,9
30208,1
30209,1
30210,2
30211,0
30212,3
30213,1
30214,4
30215,5
30216,5
30217,1
30218,8
30219,0
30220,9
30221,0
30222,0
30223,7
30224,1
30225,3
30226,2
30227,2
30228,3
30229,6
30230,4
30231,6
30232,5
30233,4
30234,8
30235,8
30236,9
30237,1
30238,8
30239,0
30240,3
30241,8
30242,4
30243,1
30244,7
30245,0
30246,8
30247,8
30248,6
30249,7
30250,3
30251,6
30252,4
30253,3
30254,0
30255,3
30256,9
30257,3
30258,7
30259,7
30260,1
30261,5
30262,9
30263,7
30264,3
30265,4
30266,8
30267,8
30268,4
30269,1
30270,7
30271,4
30272,3
30273,1
30274,0
30275,4
30276,9
30277,5
30278,6
30279,5
30280,1
30281,3
30282,4
30283,3
30284,5
30285,7
30286,4
30287,5
30288,6
30289,7
30290,2
30291,1
30292,0
30293,7
30294,6
30295,9
30296,2
30297,4
30298,1
30299,0
30300,1
30301,7
30302,1
30303,3
30304,1
30305,3
30306,7
30307,9
30308,2
30309,7
30310,4
30311,6
30312,7
30313,6
30314,5
30315,4
30316,2
30317,8
30318,9
30319,0
30320,4
30321,8
30322,5
30323,8
30324,8
30325,4
30326,4
30327,9
30328,2
30329,8
30330,0
30331,6
30332,5
30333,9
30334,1
30335,2
30336,1
30337,6
30338,7
30339,0
30340,6
30341,9
30342,6
30343,2
30344,6
30345,2
30346,8
30347,7
30348,2
30349,6
30350,5
30351,0
30352,2
30353,3
30354,2
30355,2
30356,7
30357,9
30358,7
30359,9
30360,4
30361,3
30362,0
30363,1
30364,2
30365,1
30366,4
30367,1
30368,2
30369,0
30370,5
30371,1
30372,0
30373,8
30374,3
30375,2
30376,3
30377,9
30378,3
30379,7
30380,1
30381,0
30382,8
30383,0
30384,9
30385,3
30386,6
30387,0
30388,1
30389,5
30390,0
30391,6
30392,5
30393,9
30394,9
30395,5
30396,8
30397,3
30398,5
30399,3
30400,8
30401,5
30402,5
30403,1
30404,5
30405,9
30406,8
30407,1
30408,0
30409,5
30410,3
30411,8
30412,0
30413,7
30414,8
30415,8
30416,3
30417,8
30418,9
30419,2
30420,6
30421,4
30422,3
30423,0
30424,0
30425,6
30426,1
30427,7
30428,2
30429,1
30430,3
30431,7
30432,7
30433,0
30434,8
30435,1
30436,9
30437,0
30438,0
30439,6
30440,1
30441,7
30442,2
30443,6
30444,3
30445,9
30446,4
30447,5
30448,7
30449,8
30450,8
30451,9
30452,9
30453,6
30454,0
30455,5
30456,1
30457,4
30458,2
30459,8
30460,3
30461,7
30462,4
30463,4
30464,7
30465,6
30466,8
30467,3
30468,9
30469,9
30470,1
30471,4
30472,0
30473,6
30474,1
30475,5
30476,2
30477,8
30478,7
30479,0
30480,7
30481,5
30482,3
30483,0
30484,2
30485,1
30486,2
30487,5
30488,3
30489,6
30490,9
30491,2
30492,1
30493,8
30494,7
30495,0
30496,9
30497,9
30498,5
30499,9
30500,7
30501,7
30502,2
30503,7
30504,9
30505,4
30506,6
30507,1
30508,1
30509,8
30510,3
30511,1
30512,7
30513,5
30514,3
30515,8
30516,9
30517,6
30518,8
30519,9
30520,8
30521,2
30522,8
30523,1
30524,8
30525,6
30526,8
30527,5
30528,4
30529,2
30530,7
30531,7
30532,2
30533,2
30534,1
30535,4
30536,9
30537,7
30538,8
30539,3
30540,7
30541,4
30542,8
30543,5
30544,8
30545,8
30546,0
30547,0
30548,7
30549,1
30550,9
30551,4
30552,5
30553,4
30554,0
30555,1
30556,6
30557,7
30558,8
30559,7
30560,2
30561,9
30562,6
30563,1
30564,0
30565,5
30566,1
30567,8
30568,2
30569,2
30570,3
30571,5
30572,4
30573,3
30574,5
30575,6
30576,6
30577,0
30578,7
30579,2
30580,8
30581,6
30582,9
30583,8
30584,0
30585,0
30586,1
30587,4
30588,2
30589,4
30590,3
30591,1
30592,4
30593,2
30594,5
30595,2
30596,6
30597,9
30598,7
30599,2
30600,8
30601,4
30602,9
30603,7
30604,0
30605,1
30606,1
30607,6
30608,2
30609,7
30610,3
30611,1
30612,4
30613,1
30614,5
30615,1
30616,6
30617,0
30618,7
30619,9
30620,8
30621,5
30622,9
30623,0
30624,0
30625,5
30626,9
30627,1
30628,9
30629,6
30630,8
30631,6
30632,9
30633,2
30634,8
30635,9
30636,4
30637,6
30638,1
30639,2
30640,7
30641,3
30642,7
30643,3
30644,3
30645,9
30646,5
30647,6
30648,1
30649,3
30650,0
30651,7
30652,0
30653,8
30654,2
30655,8
30656,7
30657,4
30658,7
30659,9
30660,8
30661,3
30662,2
30663,7
30664,0
30665,4
30666,1
30667,0
30668,2
30669,7
30670,6
30671,7
30672,3
30673,7
30674,3
30675,5
30676,7
30677,0
30678,3
30679,6
30680,3
30681,4
30682,4
30683,1
30684,6
30685,9
30686,6
30687,8
30688,6
30689,2
30690,4
30691,3
30692,9
30693,9
30694,1
30695,9
30696,5
30697,9
30698,0
30699,0
30700,9
30701,4
30702,8
30703,9
30704,2
30705,0
30706,0
30707,4
30708,0
30709,2
30710,1
30711,9
30712,7
30713,5
30714,6
30715,6
30716,3
30717,7
30718,2
30719,3
30720,1
30721,7
30722,7
30723,2
30724,4
30725,2
30726,6
30727,7
30728,3
30729,2
30730,1
30731,8
30732,3
30733,0
30734,9
30735,4
30736,1
30737,8
30738,7
30739,3
30740,6
30741,1
30742,8
30743,6
30744,4
30745,2
30746,3
30747,0
30748,1
30749,9
30750,0
30751,2
30752,9
30753,3
30754,6
30755,9
30756,1
30757,9
30758,7
30759,3
30760,5
30761,2
30762,4
30763,7
30764,4
30765,5
30766,7
30767,7
30768,2
30769,6
30770,8
30771,2
30772,4
30773,3
30774,8
30775,9
30776,8
30777,9
30778,4
30779,3
30780,8
30781,9
30782,9
30783,6
30784,8
30785,7
30786,0
30787,6
30788,1
30789,0
30790,2
30791,4
30792,3
30793,2
30794,4
30795,6
30796,5
30797,7
30798,6
30799,0
30800,7
30801,2
30802,8
30803,9
30804,9
30805,8
30806,0
30807,9
30808,1
30809,2
30810,2
30811,6
30812,3
30813,9
30814,4
30815,2
30816,5
30817,6
30818,6
30819,6
30820,7
30821,6
30822,8
30823,3
30824,9
30825,2
30826,0
30827,0
30828,1
30829,4
30830,2
30831,2
30832,3
30833,9
30834,4
30835,9
30836,5
30837,9
30838,6
30839,2
30840,7
30841,5
30842,8
30843,8
30844,9
30845,4
30846,1
30847,1
30848,0
30849,9
30850,4
30851,1
30852,5
30853,1
30854,6
30855,6
30856,6
30857,5
30858,3
30859,2
30860,4
30861,8
30862,4
30863,5
30864,2
30865,1
30866,8
30867,4
30868,1
30869,8
30870,0
30871,2
30872,6
30873,8
30874,4
30875,4
30876,9
30877,6
30878,7
30879,2
30880,2
30881,6
30882,3
30883,2
30884,3
30885,4
30886,9
30887,4
30888,2
30889,4
30890,0
30891,8
30892,9
30893,1
30894,3
30895,5
30896,3
30897,1
30898,9
30899,5
30900,1
30901,7
30902,5
30903,6
30904,2
30905,1
30906,3
30907,4
30908,1
30909,9
30910,6
30911,7
30912,7
30913,8
30914,3
30915,6
30916,7
30917,5
30918,8
30919,1
30920,4
30921,9
30922,0
30923,7
30924,2
30925,0
30926,4
30927,5
30928,0
30929,6
30930,2
30931,0
30932,4
30933,3
30934,7
30935,7
30936,8
30937,1
30938,0
30939,1
30940,7
30941,9
30942,0
30943,9
30944,6
30945,7
30946,9
30947,0
30948,3
30949,6
30950,2
30951,7
30952,4
30953,4
30954,0
30955,6
30956,5
30957,1
30958,7
30959,3
30960,5
30961,3
30962,1
30963,8
30964,0
30965,1
30966,8
30967,6
30968,1
30969,2
30970,6
30971,2
30972,7
30973,3
30974,2
30975,2
30976,9
30977,1
30978,7
30979,5
30980,9
30981,7
30982,5
30983,3
30984,8
30985,3
30986,9
30987,7
30988,6
30989,7
30990,5
30991,0
30992,2
30993,8
30994,6
30995,1
30996,2
30997,7
30998,8
30999,6
31000,1
31001,2
31002,7
31003,9
31004,5
31005,4
31006,5
31007,5
31008,7
31009,5
31010,3
31011,1
31012,5
31013,8
31014,0
31015,2
31016,1
31017,9
31018,1
31019,0
31020,3
31021,5
31022,8
31023,2
31024,4
31025,0
31026,9
31027,5
31028,4
31029,8
31030,5
31031,3
31032,1
31033,8
31034,8
31035,4
31036,6
31037,1
31038,8
31039,6
31040,9
31041,3
31042,0
31043,3
31044,1
31045,6
31046,2
31047,1
31048,3
31049,4
31050,4
31051,4
31052,5
31053,6
31054,7
31055,2
31056,9
31057,1
31058,0
31059,8
31060,1
31061,7
31062,2
31063,7
31064,3
31065,7
31066,4
31067,2
31068,5
31069,2
31070,6
31071,9
31072,7
31073,9
31074,8
31075,7
31076,9
31077,5
31078,0
31079,8
31080,1
31081,0
31082,4
31083,1
31084,7
31085,5
31086,8
31087,9
31088,9
31089,4
31090,8
31091,2
31092,1
31093,9
31094,0
31095,2
31096,9
31097,3
31098,5
31099,7
31100,7
31101,4
31102,8
31103,6
31104,6
31105,4
31106,9
31107,3
31108,0
31109,6
31110,4
31111,0
31112,1
31113,4
31114,9
31115,0
31116,3
31117,6
31118,8
31119,9
31120,4
31121,1
31122,4
31123,8
31124,7
31125,4
31126,0
31127,9
31128,1
31129,9
31130,9
31131,9
31132,2
31133,1
31134,8
31135,3
31136,7
31137,0
31138,8
31139,3
31140,9
31141,9
31142,6
31143,1
31144,0
31145,2
31146,6
31147,2
31148,5
31149,2
31150,5
31151,6
31152,3
31153,0
31154,3
31155,7
31156,3
31157,5
31158,4
31159,7
31160,9
31161,8
31162,4
31163,4
31164,0
31165,1
31166,6
31167,8
31168,1
31169,9
31170,0
31171,0
31172,0
31173,1
31174,6
31175,7
31176,2
31177,3
31178,1
31179,0
31180,1
31181,8
31182,3
31183,9
31184,2
31185,5
31186,7
31187,2
31188,7
31189,5
31190,8
31191,7
31192,6
31193,0
31194,0
31195,7
31196,2
31197,1
31198,0
31199,9
31200,3
31201,0
31202,6
31203,6
31204,8
31205,8
31206,7
31207,6
31208,1
31209,7
31210,5
31211,6
31212,9
31213,5
31214,9
31215,2
31216,3
31217,9
31218,7
31219,6
31220,2
31221,5
31222,4
31223,4
31224,9
31225,9
31226,4
31227,6
31228,3
31229,5
31230,6
31231,6
31232,2
31233,0
31234,4
31235,8
31236,1
31237,1
31238,7
31239,2
31240,2
31241,5
31242,0
31243,9
31244,1
31245,4
31246,2
31247,8
31248,3
31249,1
31250,4
31251,5
31252,5
31253,3
31254,6
31255,9
31256,7
31257,2
31258,8
31259,8
31260,9
31261,9
31262,0
31263,1
31264,1
31265,5
31266,2
31267,6
31268,3
31269,6
31270,7
31271,0
31272,8
31273,3
31274,9
31275,2
31276,0
31277,1
31278,1
31279,1
31280,2
31281,1
31282,3
31283,7
31284,4
31285,1
31286,5
31287,0
31288,6
31289,5
31290,7
31291,8
31292,8
31293,6
31294,9
31295,1
31296,0
31297,8
31298,9
31299,7
31300,5
31301,5
31302,6
31303,2
31304,4
31305,8
31306,1
31307,8
31308,9
31309,0
31310,3
31311,9
31312,8
31313,0
31314,4
31315,5
31316,4
31317,1
31318,7
31319,9
31320,0
31321,4
31322,1
31323,4
31324,9
31325,9
31326,2
31327,5
31328,8
31329,7
31330,7
31331,1
31332,8
31333,8
31334,5
31335,9
31336,9
31337,2
31338,6
31339,4
31340,0
31341,6
31342,6
31343,5
31344,3
31345,5
31346,3
31347,1
31348,3
31349,0
31350,9
31351,5
31352,9
31353,2
31354,8
31355,0
31356,1
31357,9
31358,4
31359,2
31360,0
31361,7
31362,6
31363,9
31364,1
31365,1
31366,0
31367,6
31368,0
31369,1
31370,6
31371,2
31372,2
31373,7
31374,1
31375,9
31376,1
31377,4
31378,3
31379,8
31380,2
31381,7
31382,7
31383,1
31384,7
31385,1
31386,7
31387,2
31388,0
31389,8
31390,7
31391,0
31392,0
31393,9
31394,3
31395,7
31396,6
31397,7
31398,8
31399,9
31400,2
31401,5
31402,4
31403,3
31404,9
31405,1
31406,4
31407,7
31408,3
31409,0
31410,6
31411,4
31412,5
31413,8
31414,5
31415,4
31416,9
31417,5
31418,4
31419,1
31420,1
31421,2
31422,7
31423,5
31424,0
31425,9
31426,1
31427,3
31428,2
31429,0
31430,3
31431,1
31432,4
31433,5
31434,5
31435,4
31436,6
31437,4
31438,7
31439,8
31440,8
31441,5
31442,9
31443,8
31444,0
31445,3
31446,1
31447,4
31448,2
31449,3
31450,3
31451,3
31452,4
31453,2
31454,5
31455,9
31456,6
31457,4
31458,7
31459,7
31460,8
31461,2
31462,0
31463,6
31464,1
31465,0
31466,2
31467,8
31468,3
31469,0
31470,4
31471,5
31472,5
31473,8
31474,6
31475,0
31476,7
31477,1
31478,8
31479,9
31480,6
31481,3
31482,2
31483,4
31484,7
31485,8
31486,1
31487,3
31488,5
31489,0
31490,6
